Date;RPM;Temperatura;Potencia
14:40:58;0;22.6;0
14:40:59;0;22.6;0
14:41:00;0;22.6;0
14:41:01;0;22.6;0
14:41:02;0;22.6;0
14:41:03;0;22.7;0
14:41:04;0;22.7;0
14:41:05;0;22.7;0
14:41:06;0;22.7;0
14:41:07;0;22.7;0
14:41:08;0;22.7;0
14:41:09;0;22.7;0
14:41:10;0;22.7;0
14:41:11;0;22.7;0
14:41:12;0;22.7;0
14:41:13;0;22.7;0
14:41:14;0;22.7;0
14:41:15;0;22.7;0
14:41:16;0;22.7;0
14:41:17;0;22.7;0
14:41:18;0;22.7;0
14:41:19;0;22.7;0
14:41:20;0;22.7;0
14:41:21;0;22.7;0
14:41:22;0;22.7;0
14:41:23;0;22.7;0
14:41:24;0;22.7;0
14:41:25;0;22.7;0
14:41:26;0;22.7;0
14:41:27;0;22.7;0
14:41:28;0;22.7;0
14:41:29;0;22.7;0
14:41:30;0;22.7;0
14:41:31;0;22.7;0
14:41:32;0;22.7;0
14:41:33;0;22.7;0
14:41:34;0;22.7;0
14:41:35;0;22.7;0
14:41:36;0;22.7;0
14:41:37;0;22.7;0
14:41:38;0;22.7;0
14:41:39;0;22.7;0
14:41:40;0;22.7;0
14:41:41;0;22.7;0
14:41:42;0;22.7;0
14:41:43;0;22.7;0
14:41:44;0;22.7;0
14:41:45;0;22.7;0
14:41:46;0;22.7;0
14:41:47;0;22.7;0
14:41:48;0;22.7;0
14:41:49;0;22.7;0
14:41:50;0;22.7;0
14:41:51;0;22.7;0
14:41:52;0;22.7;0
14:41:53;0;22.7;0
14:41:54;0;22.7;0
14:41:55;0;22.7;0
14:41:56;0;22.7;0
14:41:57;0;22.7;0
14:41:58;0;22.7;0
14:41:59;0;22.7;0
14:42:00;0;22.7;0
14:42:01;0;22.7;0
14:42:02;0;22.7;0
14:42:03;0;22.7;0
14:42:04;0;22.7;0
14:42:05;0;22.7;0
14:42:06;0;22.8;0
14:42:07;0;22.7;0
14:42:08;0;22.7;0
14:42:09;0;22.7;0
14:42:10;0;22.7;0
14:42:11;0;22.7;0
14:42:12;0;22.7;0
14:42:13;0;22.7;0
14:42:14;0;22.7;0
14:42:15;0;22.7;0
14:42:16;0;22.7;0
14:42:17;0;22.7;0
14:42:18;0;22.7;0
14:42:19;0;22.7;0
14:42:20;0;22.7;0
14:42:21;0;22.7;0
14:42:22;0;22.7;0
14:42:23;0;22.7;0
14:42:24;0;22.7;0
14:42:25;0;22.7;0
14:42:26;0;22.7;0
14:42:27;0;22.7;0
14:42:28;0;22.7;0
14:42:29;0;22.7;0
14:42:30;0;22.7;0
14:42:31;0;22.7;0
14:42:32;0;22.7;0
14:42:33;0;22.7;0
14:42:34;0;22.7;0
14:42:35;0;22.7;0
14:42:36;0;22.7;0
14:42:37;0;22.7;0
14:42:38;0;22.7;0
14:42:39;0;22.7;0
14:42:40;0;22.7;0
14:42:41;0;22.7;0
14:42:42;0;22.8;0
14:42:43;0;22.7;0
14:42:44;0;22.7;0
14:42:45;0;22.7;0
14:42:46;0;22.7;0
14:42:47;0;22.7;0
14:42:48;0;22.7;0
14:42:49;0;22.7;0
14:42:50;0;22.7;0
14:42:51;0;22.7;0
14:42:52;0;22.7;0
14:42:53;0;22.7;0
14:42:54;0;22.7;0
14:42:55;0;22.7;0
14:42:56;0;22.7;0
14:42:57;0;22.8;0
14:42:58;0;22.8;0
14:42:59;0;22.8;0
14:43:00;0;22.8;0
14:43:01;0;22.8;0
14:43:02;0;22.8;0
14:43:03;0;22.7;0
14:43:04;0;22.7;0
14:43:05;0;22.7;0
14:43:06;0;22.7;0
14:43:07;0;22.7;0
14:43:08;0;22.7;0
14:43:09;0;22.7;0
14:43:10;0;22.8;0
14:43:11;0;22.7;0
14:43:12;0;22.8;0
14:43:13;0;22.8;0
14:43:14;0;22.8;0
14:43:15;0;22.8;0
14:43:16;0;22.8;0
14:43:17;0;22.8;0
14:43:18;0;22.8;0
14:43:19;0;22.8;0
14:43:20;0;22.8;0
14:43:21;0;22.8;0
14:43:22;0;22.8;0
14:43:23;0;22.8;0
14:43:24;0;22.8;0
14:43:25;0;22.8;0
14:43:26;0;22.8;0
14:43:27;0;22.8;0
14:43:28;0;22.8;0
14:43:29;0;22.8;0
14:43:30;0;22.8;0
14:43:31;0;22.7;0
14:43:32;0;22.8;0
14:43:33;0;22.8;0
14:43:34;0;22.8;0
14:43:35;0;22.8;0
14:43:36;0;22.8;0
14:43:37;0;22.8;0
14:43:38;0;22.8;0
14:43:39;0;22.8;0
14:43:40;0;22.8;0
14:43:41;0;22.8;0
14:43:42;0;22.8;0
14:43:43;0;22.8;0
14:43:44;0;22.8;0
14:43:45;0;22.7;0
14:43:46;0;22.7;0
14:43:47;0;22.7;0
14:43:48;0;22.7;0
14:43:49;0;22.7;0
14:43:50;0;22.7;0
14:43:51;0;22.7;0
14:43:52;0;22.8;0
14:43:53;0;22.8;0
14:43:54;0;22.8;0
14:43:55;0;22.8;0
14:43:56;0;22.8;0
14:43:57;0;22.8;0
14:43:58;0;22.8;0
14:43:59;0;22.8;0
14:44:00;0;22.8;0
14:44:01;0;22.8;0
14:44:02;0;22.8;0
14:44:03;0;22.8;0
14:44:04;0;22.8;0
14:44:05;0;22.8;0
14:44:06;0;22.8;0
14:44:07;0;22.8;0
14:44:08;0;22.8;0
14:44:09;0;22.8;0
14:44:10;0;22.8;0
14:44:11;0;22.8;0
14:44:12;0;22.8;0
14:44:13;0;22.8;0
14:44:14;0;22.7;3.72
14:44:15;0;22.7;3.72
14:44:16;0;22.6;3.72
14:44:17;0;22.6;3.72
14:44:18;0;22.5;3.72
14:44:19;540;22.4;3.72
14:44:20;1620;22.4;3.72
14:44:21;2040;22.3;3.72
14:44:22;2160;22.3;3.72
14:44:23;2340;22.2;3.72
14:44:24;2340;22.2;3.72
14:44:25;2400;22.3;3.72
14:44:26;2400;22.3;3.72
14:44:27;2400;22.3;3.72
14:44:28;2400;22.3;3.72
14:44:29;2400;22.3;3.72
14:44:30;2400;22.3;3.72
14:44:31;2400;22.3;3.72
14:44:32;2460;22.3;3.72
14:44:33;2400;22.3;3.72
14:44:34;2460;22.4;3.72
14:44:35;2460;22.4;3.72
14:44:36;2520;22.4;3.72
14:44:37;2580;22.5;3.72
14:44:38;2640;22.5;3.72
14:44:39;2640;22.5;3.72
14:44:40;2640;22.6;3.72
14:44:41;2700;22.6;3.72
14:44:42;2700;22.7;3.72
14:44:43;2700;22.7;3.72
14:44:44;2700;22.7;3.72
14:44:45;2760;22.7;3.72
14:44:46;2760;22.8;3.72
14:44:47;2760;22.8;3.72
14:44:48;2880;22.8;3.72
14:44:49;2880;22.8;3.72
14:44:50;2940;22.8;3.72
14:44:51;2940;22.9;3.72
14:44:52;2940;22.9;3.72
14:44:53;3000;22.9;3.72
14:44:54;3000;22.9;3.72
14:44:55;3000;22.9;3.72
14:44:56;3000;22.9;3.72
14:44:57;3060;22.9;3.72
14:44:58;3120;23;3.72
14:44:59;3180;23;3.72
14:45:00;3180;23;3.72
14:45:01;3180;23;3.72
14:45:02;3180;23;3.72
14:45:03;3180;23;3.72
14:45:04;3240;23;3.72
14:45:05;3300;23;3.72
14:45:06;3300;23;3.72
14:45:07;3300;23;3.72
14:45:08;3360;23;3.72
14:45:09;3360;23;3.72
14:45:10;3360;23;3.72
14:45:11;3420;23.1;3.72
14:45:12;3420;23;3.72
14:45:13;3420;23;3.72
14:45:14;3420;23;3.72
14:45:15;3480;23;3.72
14:45:16;3480;23;3.72
14:45:17;3540;23;3.72
14:45:18;3540;23;3.72
14:45:19;3540;23;3.72
14:45:20;3600;23.1;3.72
14:45:21;3600;23.1;3.72
14:45:22;3600;23.1;3.72
14:45:23;3600;23.1;3.72
14:45:24;3600;23.1;3.72
14:45:25;3660;23.1;3.72
14:45:26;3660;23.1;3.72
14:45:27;3660;23.1;3.72
14:45:28;3720;23.1;3.72
14:45:29;3660;23.1;3.72
14:45:30;3720;23.2;3.72
14:45:31;3720;23.2;3.72
14:45:32;3720;23.2;3.72
14:45:33;3780;23.2;3.72
14:45:34;3780;23.2;3.72
14:45:35;3780;23.2;3.72
14:45:36;3780;23.2;3.72
14:45:37;3780;23.2;3.72
14:45:38;3840;23.2;3.72
14:45:39;3840;23.2;3.72
14:45:40;3840;23.2;3.72
14:45:41;3840;23.2;3.72
14:45:42;3900;23.2;3.72
14:45:43;3840;23.2;3.72
14:45:44;3900;23.3;3.72
14:45:45;3900;23.3;3.72
14:45:46;3900;23.3;3.72
14:45:47;3900;23.3;3.72
14:45:48;3900;23.3;3.72
14:45:49;3960;23.3;3.72
14:45:50;3960;23.3;3.72
14:45:51;3960;23.4;3.72
14:45:52;3960;23.4;3.72
14:45:53;3960;23.4;3.72
14:45:54;4020;23.3;3.72
14:45:55;3960;23.3;3.72
14:45:56;4020;23.3;3.72
14:45:57;4020;23.3;3.72
14:45:58;4020;23.3;3.72
14:45:59;4020;23.3;3.72
14:46:00;4020;23.3;3.72
14:46:01;4020;23.4;3.72
14:46:02;4020;23.4;3.72
14:46:03;4080;23.4;3.72
14:46:04;4080;23.4;3.72
14:46:05;4080;23.4;3.72
14:46:06;4080;23.5;3.72
14:46:07;4080;23.5;3.72
14:46:08;4080;23.5;3.72
14:46:09;4080;23.5;3.72
14:46:10;4140;23.5;3.72
14:46:11;4080;23.5;3.72
14:46:12;4140;23.5;3.72
14:46:13;4080;23.5;3.72
14:46:14;4140;23.5;3.72
14:46:15;4140;23.5;3.72
14:46:16;4140;23.5;3.72
14:46:17;4140;23.6;3.72
14:46:18;4140;23.6;3.72
14:46:19;4140;23.6;3.72
14:46:20;4200;23.6;3.72
14:46:21;4140;23.6;3.72
14:46:22;4140;23.6;3.72
14:46:23;4200;23.6;3.72
14:46:24;4200;23.6;3.72
14:46:25;4140;23.6;3.72
14:46:26;4200;23.6;3.72
14:46:27;4200;23.6;3.72
14:46:28;4200;23.7;3.72
14:46:29;4200;23.7;3.72
14:46:30;4200;23.7;3.72
14:46:31;4200;23.7;3.72
14:46:32;4200;23.7;3.72
14:46:33;4200;23.7;3.72
14:46:34;4200;23.7;3.72
14:46:35;4200;23.7;3.72
14:46:36;4200;23.7;3.72
14:46:37;4260;23.7;3.72
14:46:38;4200;23.7;3.72
14:46:39;4260;23.7;3.72
14:46:40;4200;23.8;3.72
14:46:41;4260;23.8;3.72
14:46:42;4260;23.8;3.72
14:46:43;4260;23.8;3.72
14:46:44;4260;23.8;3.72
14:46:45;4260;23.8;3.72
14:46:46;4260;23.8;3.72
14:46:47;4260;23.8;3.72
14:46:48;4260;23.8;3.72
14:46:49;4260;23.8;3.72
14:46:50;4260;23.8;3.72
14:46:51;4260;23.8;3.72
14:46:52;4260;23.8;3.72
14:46:53;4260;23.8;3.72
14:46:54;4260;23.8;3.72
14:46:55;4320;23.8;3.72
14:46:56;4260;23.9;3.72
14:46:57;4320;23.9;3.72
14:46:58;4260;23.9;3.72
14:46:59;4260;23.9;3.72
14:47:00;4260;23.9;3.72
14:47:01;4260;24;3.72
14:47:02;4320;24;3.72
14:47:03;4260;24;3.72
14:47:04;4320;24;3.72
14:47:05;4320;24;3.72
14:47:06;4320;24;3.72
14:47:07;4320;24;3.72
14:47:08;4320;24;3.72
14:47:09;4320;24;3.72
14:47:10;4320;24;3.72
14:47:11;4320;24;3.72
14:47:12;4320;24;3.72
14:47:13;4320;24;3.72
14:47:14;4320;24;3.72
14:47:15;4320;24;3.72
14:47:16;4320;24;3.72
14:47:17;4320;24;3.72
14:47:18;4320;24;3.72
14:47:19;4320;24;3.72
14:47:20;4380;24;3.72
14:47:21;4380;24;3.72
14:47:22;4380;24;3.72
14:47:23;4380;24.1;3.72
14:47:24;4380;24.1;3.72
14:47:25;4380;24.1;3.72
14:47:26;4380;24.1;3.72
14:47:27;4380;24.1;3.72
14:47:28;4380;24.1;3.72
14:47:29;4380;24.1;3.72
14:47:30;4380;24.1;3.72
14:47:31;4380;24.1;3.72
14:47:32;4380;24.1;3.72
14:47:33;4380;24.1;3.72
14:47:34;4380;24.1;3.72
14:47:35;4380;24.1;3.72
14:47:36;4380;24.1;3.72
14:47:37;4380;24.1;3.72
14:47:38;4380;24.1;3.72
14:47:39;4380;24.1;3.72
14:47:40;4380;24.1;3.72
14:47:41;4380;24.1;3.72
14:47:42;4380;24.1;3.72
14:47:43;4380;24.1;3.72
14:47:44;4380;24.1;3.72
14:47:45;4380;24.1;3.72
14:47:46;4380;24.1;3.72
14:47:47;4380;24.1;3.72
14:47:48;4380;24.1;3.72
14:47:49;4380;24.1;3.72
14:47:50;4380;24.1;3.72
14:47:51;4380;24.1;3.72
14:47:52;4380;24.1;3.72
14:47:53;4380;24.1;3.72
14:47:54;4380;24.1;3.72
14:47:55;4380;24.1;3.72
14:47:56;4380;24.2;3.72
14:47:57;4380;24.2;3.72
14:47:58;4380;24.2;3.72
14:47:59;4380;24.2;3.72
14:48:00;4380;24.2;3.72
14:48:01;4380;24.2;3.72
14:48:02;4380;24.2;3.72
14:48:03;4380;24.2;3.72
14:48:04;4380;24.2;3.72
14:48:05;4380;24.2;3.72
14:48:06;4380;24.2;3.72
14:48:07;4380;24.3;3.72
14:48:08;4380;24.3;3.72
14:48:09;4380;24.3;3.72
14:48:10;4380;24.3;3.72
14:48:11;4380;24.3;3.72
14:48:12;4380;24.3;3.72
14:48:13;4380;24.3;3.72
14:48:14;4380;24.4;3.72
14:48:15;4380;24.4;3.72
14:48:16;4440;24.4;3.72
14:48:17;4380;24.4;3.72
14:48:18;4380;24.4;3.72
14:48:19;4380;24.4;3.72
14:48:20;4380;24.4;3.72
14:48:21;4380;24.4;3.72
14:48:22;4380;24.4;3.72
14:48:23;4380;24.4;3.72
14:48:24;4380;24.4;3.72
14:48:25;4380;24.3;3.72
14:48:26;4380;24.3;3.72
14:48:27;4440;24.3;3.72
14:48:28;4380;24.3;3.72
14:48:29;4380;24.3;3.72
14:48:30;4380;24.3;3.72
14:48:31;4380;24.3;3.72
14:48:32;4380;24.3;3.72
14:48:33;4380;24.3;3.72
14:48:34;4380;24.3;3.72
14:48:35;4380;24.3;3.72
14:48:36;4380;24.3;3.72
14:48:37;4440;24.3;3.72
14:48:38;4380;24.3;3.72
14:48:39;4380;24.4;3.72
14:48:40;4440;24.4;3.72
14:48:41;4380;24.4;3.72
14:48:42;4380;24.4;3.72
14:48:43;4440;24.4;3.72
14:48:44;4380;24.4;3.72
14:48:45;4380;24.4;3.72
14:48:46;4440;24.4;3.72
14:48:47;4380;24.4;3.72
14:48:48;4380;24.4;3.72
14:48:49;4380;24.4;3.72
14:48:50;4440;24.4;3.72
14:48:51;4380;24.4;3.72
14:48:52;4380;24.4;3.72
14:48:53;4380;24.4;3.72
14:48:54;4380;24.4;3.72
14:48:55;4440;24.4;3.72
14:48:56;4380;24.4;3.72
14:48:57;4380;24.4;3.72
14:48:58;4440;24.3;3.72
14:48:59;4380;24.4;3.72
14:49:00;4440;24.4;3.72
14:49:01;4380;24.3;3.72
14:49:02;4380;24.3;3.72
14:49:03;4440;24.3;3.72
14:49:04;4380;24.3;3.72
14:49:05;4380;24.3;3.72
14:49:06;4440;24.3;3.72
14:49:07;4380;24.3;3.72
14:49:08;4440;24.4;3.72
14:49:09;4380;24.4;3.72
14:49:10;4440;24.4;3.72
14:49:11;4380;24.4;3.72
14:49:12;4440;24.4;3.72
14:49:13;4380;24.4;3.72
14:49:14;4440;24.3;3.72
14:49:15;4440;24.3;3.72
14:49:16;4380;24.3;3.72
14:49:17;4440;24.3;3.72
14:49:18;4380;24.3;3.72
14:49:19;4440;24.3;3.72
14:49:20;4440;24.3;3.72
14:49:21;4380;24.3;3.72
14:49:22;4440;24.3;3.72
14:49:23;4380;24.3;3.72
14:49:24;4440;24.3;3.72
14:49:25;4380;24.3;3.72
14:49:26;4440;24.3;3.72
14:49:27;4380;24.3;3.72
14:49:28;4440;24.3;3.72
14:49:29;4440;24.3;3.72
14:49:30;4380;24.3;3.72
14:49:31;4440;24.3;3.72
14:49:32;4440;24.3;3.72
14:49:33;4380;24.4;3.72
14:49:34;4440;24.4;3.72
14:49:35;4380;24.4;3.72
14:49:36;4440;24.4;3.72
14:49:37;4380;24.4;3.72
14:49:38;4440;24.4;3.72
14:49:39;4440;24.4;3.72
14:49:40;4380;24.4;3.72
14:49:41;4440;24.4;3.72
14:49:42;4380;24.4;3.72
14:49:43;4440;24.4;3.72
14:49:44;4440;24.4;3.72
14:49:45;4380;24.4;3.72
14:49:46;4440;24.3;3.72
14:49:47;4440;24.3;3.72
14:49:48;4380;24.3;3.72
14:49:49;4440;24.3;3.72
14:49:50;4440;24.3;3.72
14:49:51;4380;24.3;3.72
14:49:52;4440;24.3;3.72
14:49:53;4440;24.4;3.72
14:49:54;4440;24.4;3.72
14:49:55;4440;24.4;3.72
14:49:56;4380;24.4;3.72
14:49:57;4440;24.4;3.72
14:49:58;4440;24.4;3.72
14:49:59;4380;24.4;3.72
14:50:00;4440;24.4;3.72
14:50:01;4440;24.4;3.72
14:50:02;4440;24.4;3.72
14:50:03;4440;24.5;3.72
14:50:04;4440;24.5;3.72
14:50:05;4380;24.5;3.72
14:50:06;4440;24.5;3.72
14:50:07;4440;24.5;3.72
14:50:08;4440;24.5;3.72
14:50:09;4440;24.5;3.72
14:50:10;4440;24.5;3.72
14:50:11;4440;24.5;3.72
14:50:12;4440;24.5;3.72
14:50:13;4440;24.5;3.72
14:50:14;4440;24.5;3.72
14:50:15;4440;24.4;3.72
14:50:16;4440;24.4;3.72
14:50:17;4440;24.4;3.72
14:50:18;4440;24.4;3.72
14:50:19;4440;24.4;3.72
14:50:20;4440;24.4;3.72
14:50:21;4440;24.4;3.72
14:50:22;4440;24.4;3.72
14:50:23;4440;24.4;3.72
14:50:24;4440;24.4;3.72
14:50:25;4440;24.4;3.72
14:50:26;4440;24.4;3.72
14:50:27;4440;24.4;3.72
14:50:28;4440;24.4;3.72
14:50:29;4440;24.3;3.72
14:50:30;4440;24.3;3.72
14:50:31;4440;24.3;3.72
14:50:32;4440;24.3;3.72
14:50:33;4440;24.3;3.72
14:50:34;4440;24.3;3.72
14:50:35;4440;24.3;3.72
14:50:36;4440;24.3;3.72
14:50:37;4440;24.3;3.72
14:50:38;4440;24.3;3.72
14:50:39;4440;24.3;3.72
14:50:40;4440;24.4;3.72
14:50:41;4440;24.4;3.72
14:50:42;4440;24.4;3.72
14:50:43;4380;24.4;3.72
14:50:44;4440;24.4;3.72
14:50:45;4440;24.4;3.72
14:50:46;4440;24.4;3.72
14:50:47;4440;24.4;3.72
14:50:48;4440;24.4;3.72
14:50:49;4440;24.4;3.72
14:50:50;4440;24.4;3.72
14:50:51;4440;24.4;3.72
14:50:52;4440;24.4;3.72
14:50:53;4440;24.4;3.72
14:50:54;4380;24.4;3.72
14:50:55;4440;24.4;3.72
14:50:56;4440;24.4;3.72
14:50:57;4440;24.4;3.72
14:50:58;4440;24.4;3.72
14:50:59;4440;24.4;3.72
14:51:00;4440;24.4;3.72
14:51:01;4440;24.4;3.72
14:51:02;4440;24.4;3.72
14:51:03;4380;24.4;3.72
14:51:04;4440;24.4;3.72
14:51:05;4440;24.4;3.72
14:51:06;4380;24.5;3.72
14:51:07;4440;24.5;3.72
14:51:08;4440;24.5;3.72
14:51:09;4380;24.5;3.72
14:51:10;4440;24.5;3.72
14:51:11;4440;24.5;3.72
14:51:12;4380;24.5;3.72
14:51:13;4440;24.5;3.72
14:51:14;4440;24.4;3.72
14:51:15;4380;24.5;3.72
14:51:16;4440;24.4;3.72
14:51:17;4380;24.4;3.72
14:51:18;4440;24.4;3.72
14:51:19;4380;24.4;3.72
14:51:20;4440;24.4;3.72
14:51:21;4440;24.4;3.72
14:51:22;4380;24.4;3.72
14:51:23;4440;24.4;3.72
14:51:24;4380;24.4;3.72
14:51:25;4440;24.4;3.72
14:51:26;4380;24.4;3.72
14:51:27;4440;24.4;3.72
14:51:28;4380;24.4;3.72
14:51:29;4380;24.4;3.72
14:51:30;4440;24.4;3.72
14:51:31;4380;24.4;3.72
14:51:32;4380;24.4;3.72
14:51:33;4380;24.4;3.72
14:51:34;4440;24.4;3.72
14:51:35;4380;24.4;3.72
14:51:36;4380;24.4;3.72
14:51:37;4380;24.5;3.72
14:51:38;4380;24.5;3.72
14:51:39;4380;24.5;3.72
14:51:40;4380;24.5;3.72
14:51:41;4380;24.5;3.72
14:51:42;4380;24.5;3.72
14:51:43;4380;24.5;3.72
14:51:44;4380;24.5;3.72
14:51:45;4380;24.5;3.72
14:51:46;4380;24.5;3.72
14:51:47;4380;24.5;3.72
14:51:48;4380;24.5;3.72
14:51:49;4380;24.5;3.72
14:51:50;4380;24.5;3.72
14:51:51;4380;24.5;3.72
14:51:52;4380;24.6;3.72
14:51:53;4380;24.6;3.72
14:51:54;4380;24.6;3.72
14:51:55;4380;24.6;3.72
14:51:56;4380;24.6;3.72
14:51:57;4380;24.6;3.72
14:51:58;4380;24.6;3.72
14:51:59;4380;24.6;3.72
14:52:00;4380;24.6;3.72
14:52:01;4380;24.6;3.72
14:52:02;4380;24.6;3.72
14:52:03;4380;24.6;3.72
14:52:04;4440;24.6;3.72
14:52:05;4380;24.6;3.72
14:52:06;4440;24.6;3.72
14:52:07;4380;24.6;3.72
14:52:08;4440;24.6;3.72
14:52:09;4440;24.6;3.72
14:52:10;4440;24.7;3.72
14:52:11;4440;24.7;3.72
14:52:12;4440;24.6;3.72
14:52:13;4440;24.6;3.72
14:52:14;4440;24.6;3.72
14:52:15;4440;24.6;3.72
14:52:16;4440;24.6;3.72
14:52:17;4440;24.6;3.72
14:52:18;4440;24.6;3.72
14:52:19;4440;24.6;3.72
14:52:20;4440;24.6;3.72
14:52:21;4440;24.6;3.72
14:52:22;4500;24.6;3.72
14:52:23;4440;24.6;3.72
14:52:24;4500;24.6;3.72
14:52:25;4440;24.7;3.72
14:52:26;4500;24.7;3.72
14:52:27;4440;24.7;3.72
14:52:28;4440;24.7;3.72
14:52:29;4440;24.7;3.72
14:52:30;4440;24.7;3.72
14:52:31;4440;24.6;3.72
14:52:32;4440;24.6;3.72
14:52:33;4440;24.7;3.72
14:52:34;4500;24.6;3.72
14:52:35;4440;24.6;3.72
14:52:36;4440;24.6;3.72
14:52:37;4440;24.7;3.72
14:52:38;4440;24.7;3.72
14:52:39;4440;24.7;3.72
14:52:40;4500;24.7;3.72
14:52:41;4440;24.7;3.72
14:52:42;4440;24.7;3.72
14:52:43;4440;24.7;3.72
14:52:44;4500;24.7;3.72
14:52:45;4440;24.7;3.72
14:52:46;4440;24.7;3.72
14:52:47;4500;24.7;3.72
14:52:48;4440;24.7;3.72
14:52:49;4440;24.7;3.72
14:52:50;4500;24.7;3.72
14:52:51;4440;24.7;3.72
14:52:52;4440;24.7;3.72
14:52:53;4500;24.7;3.72
14:52:54;4440;24.7;3.72
14:52:55;4440;24.7;3.72
14:52:56;4500;24.7;3.72
14:52:57;4440;24.7;3.72
14:52:58;4440;24.7;3.72
14:52:59;4500;24.7;3.72
14:53:00;4440;24.7;3.72
14:53:01;4500;24.7;3.72
14:53:02;4440;24.7;3.72
14:53:03;4500;24.7;3.72
14:53:04;4440;24.7;3.72
14:53:05;4500;24.6;3.72
14:53:06;4440;24.6;3.72
14:53:07;4500;24.6;3.72
14:53:08;4440;24.6;3.72
14:53:09;4440;24.6;3.72
14:53:10;4500;24.6;3.72
14:53:11;4440;24.6;3.72
14:53:12;4500;24.6;3.72
14:53:13;4440;24.6;3.72
14:53:14;4500;24.5;3.72
14:53:15;4440;24.5;3.72
14:53:16;4440;24.5;3.72
14:53:17;4500;24.5;3.72
14:53:18;4440;24.5;3.72
14:53:19;4500;24.5;3.72
14:53:20;4440;24.5;3.72
14:53:21;4440;24.5;3.72
14:53:22;4500;24.5;3.72
14:53:23;4440;24.5;3.72
14:53:24;4440;24.5;3.72
14:53:25;4500;24.5;3.72
14:53:26;4440;24.5;3.72
14:53:27;4440;24.5;3.72
14:53:28;4500;24.5;3.72
14:53:29;4440;24.5;3.72
14:53:30;4440;24.5;3.72
14:53:31;4500;24.5;3.72
14:53:32;4440;24.6;3.72
14:53:33;4440;24.5;3.72
14:53:34;4440;24.6;3.72
14:53:35;4500;24.6;3.72
