Date;RPM;Temperatura;Potencia
17:00:44;0;20.1;0
17:00:45;0;20.1;0
17:00:46;0;20.1;0
17:00:47;0;20.1;0
17:00:48;0;20.1;0
17:00:49;0;20.1;0
17:00:50;0;20.1;0
17:00:51;0;20.1;0
17:00:52;0;20.1;0
17:00:53;0;20.1;0
17:00:54;0;20.1;0
17:00:55;0;20.1;0
17:00:56;0;20.1;0
17:00:57;0;20.1;0
17:00:58;0;20.1;0
17:00:59;0;20.1;0
17:01:00;0;20.1;0
17:01:01;0;20.1;0
17:01:02;0;20.1;0
17:01:03;0;20.1;0
17:01:04;0;20.1;0
17:01:05;0;20.1;0
17:01:06;0;20.1;0
17:01:07;0;20.1;0
17:01:08;0;20.1;0
17:01:09;0;20.1;0
17:01:10;0;20.2;0
17:01:11;0;20.1;0
17:01:12;0;20.1;0
17:01:13;0;20.1;0
17:01:14;0;20.1;0
17:01:15;0;20.1;0
17:01:16;0;20.1;0
17:01:17;0;20.1;0
17:01:18;0;20.1;0
17:01:19;0;20.1;0
17:01:20;0;20.1;0
17:01:21;0;20.2;0
17:01:22;0;20.2;0
17:01:23;0;20.2;0
17:01:24;0;20.2;0
17:01:25;0;20.2;0
17:01:26;0;20.2;0
17:01:27;0;20.2;0
17:01:28;0;20.2;0
17:01:29;0;20.2;0
17:01:30;0;20.2;0
17:01:31;0;20.2;0
17:01:32;0;20.2;0
17:01:33;0;20.2;0
17:01:34;0;20.2;0
17:01:35;0;20.2;0
17:01:36;0;20.2;0
17:01:37;0;20.2;0
17:01:38;0;20.2;0
17:01:39;0;20.2;0
17:01:40;0;20.2;0
17:01:41;0;20.2;0
17:01:42;0;20.2;0
17:01:43;0;20.2;0
17:01:44;0;20.2;0
17:01:45;0;20.2;0
17:01:46;0;20.2;0
17:01:47;0;20.2;0
17:01:48;0;20.2;0
17:01:49;0;20.2;0
17:01:50;0;20.2;0
17:01:51;0;20.2;0
17:01:52;0;20.2;0
17:01:53;0;20.2;0
17:01:54;0;20.2;0
17:01:55;0;20.2;0
17:01:56;0;20.2;0
17:01:57;0;20.2;0
17:01:58;0;20.2;0
17:01:59;0;20.2;0
17:02:00;0;20.2;0
17:02:01;0;20.2;0
17:02:02;0;20.2;0
17:02:03;0;20.2;0
17:02:04;0;20.2;0
17:02:05;0;20.2;0
17:02:06;0;20.2;0
17:02:07;0;20.2;0
17:02:08;0;20.2;0
17:02:09;0;20.2;0
17:02:10;0;20.2;0
17:02:11;0;20.2;0
17:02:12;0;20.2;0
17:02:13;0;20.2;0
17:02:14;0;20.2;0
17:02:15;0;20.2;0
17:02:16;0;20.2;0
17:02:17;0;20.2;0
17:02:18;0;20.2;0
17:02:19;0;20.2;0
17:02:20;0;20.2;0
17:02:21;0;20.2;0
17:02:22;0;20.2;0
17:02:23;0;20.2;0
17:02:24;0;20.2;0
17:02:25;0;20.2;0
17:02:26;0;20.2;0
17:02:27;0;20.2;0
17:02:28;0;20.2;0
17:02:29;0;20.2;0
17:02:30;0;20.2;0
17:02:31;0;20.2;0
17:02:32;0;20.2;0
17:02:33;0;20.2;0
17:02:34;0;20.2;0
17:02:35;0;20.2;0
17:02:36;0;20.3;0
17:02:37;0;20.2;0
